generation,leftchild,rightchild,abstime,betainit,betashift
670000,Pseudobalistes_naufragium,NA,9.7284,0.0132913,-0.0613669
675000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0152606,-0.0707153
680000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0110727,-0.0490407
680000,Sufflamen_bursa,NA,17.8725,0.0625231,0.0720069
680000,Canthidermis_maculata,Canthidermis_sufflamen,4.7334,0.0420919,-0.077733
685000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0181427,-0.0773037
690000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0165007,-0.0608466
690000,Abalistes_stellaris,NA,6.26892,0.000338417,0.0223891
695000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0284664,-0.0608466
700000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00496151,0.0031906
700000,Canthidermis_maculata,Canthidermis_sufflamen,12.3238,0.0409091,0.0103875
705000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00756194,0.0031906
710000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0290044,-0.0892634
710000,Sufflamen_albicaudatum,Sufflamen_fraenatum,10.8525,0.00674191,0.062456
715000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00356725,0.0310594
715000,Rhinecanthus_verrucosus,NA,17.8867,0.0252055,0.0203022
715000,Canthidermis_maculata,Canthidermis_sufflamen,12.4434,0.102467,-0.0248612
720000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0446256,-0.102286
725000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00727261,-0.0179417
725000,Canthidermis_maculata,Canthidermis_sufflamen,14.5944,0.0723435,0.0726468
730000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00447488,-0.00543393
730000,Balistes_capriscus,Canthidermis_maculata,2.24292,0.0196274,-0.0507265
730000,Balistapus_undulatus,NA,17.9524,0.0359491,-0.0583984
735000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00326848,0.0207534
735000,Canthidermis_maculata,Canthidermis_sufflamen,12.988,0.0658417,-0.018725
735000,Canthidermis_maculata,Canthidermis_sufflamen,15.5416,0.0171028,0.00348511
735000,Odonus_niger,NA,19.003,0.116249,-0.0408177
735000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,14.1682,0.0112465,0.0421359
740000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00990305,-0.0171804
745000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0110289,-0.0454648
745000,Odonus_niger,NA,16.0916,0.071555,-0.0469647
750000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0131166,-0.0343222
750000,Rhinecanthus_assasi,NA,20.0115,0.0790772,0.0230895
755000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0151406,-0.0594847
760000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0164394,-0.046927
765000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0124945,-0.0200466
765000,Balistes_vetula,NA,14.8297,0.00564143,-0.0220281
765000,Melichthys_niger,NA,18.8356,0.0454016,-0.0125681
765000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,14.0166,0.0247503,-0.00562347
770000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0152879,-0.00807834
775000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.014687,-0.0408133
775000,Abalistes_stellaris,NA,8.2859,0.0154526,0.0668779
780000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00874404,0.0351128
780000,Rhinecanthus_assasi,NA,19.8466,0.0389844,0.0435551
780000,Sufflamen_bursa,NA,19.1845,0.00405397,0.00413236
780000,Balistes_capriscus,NA,16.4691,0.0111112,-0.0187786
780000,Pseudobalistes_fuscus,NA,16.8395,0.0124805,-0.00637333
780000,Canthidermis_maculata,Canthidermis_sufflamen,11.6629,0.0456623,0.0887537
785000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0103251,-0.0322476
790000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00330486,0.0373515
790000,Abalistes_stellaris,NA,8.33825,0.00581622,0.0739633
790000,Canthidermis_maculata,Canthidermis_sufflamen,10.5526,0.0347148,-0.0157171
795000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0247226,-0.0286636
800000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0062466,-0.0227581
800000,Pseudobalistes_naufragium,NA,17.2974,0.0221166,-0.123317
800000,Canthidermis_maculata,NA,19.5991,0.0208756,-0.0170102
800000,Canthidermis_maculata,Canthidermis_sufflamen,10.6767,0.112785,0.0537181
805000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0144556,-0.0342774
810000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0236433,-0.0848404
815000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.016244,-0.076527
815000,Balistoides_conspicillum,NA,17.2469,0.060538,-0.0594791
