generation,leftchild,rightchild,abstime,betainit,betashift
365000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0189247,-0.069607
370000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0309735,-0.0484056
375000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0192378,-0.0816856
380000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0147441,-0.036575
385000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0263316,-0.100749
390000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0680031,-0.114144
395000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0124826,-0.0363283
400000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0165859,-0.0654415
405000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00762212,5.20891e-05
410000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0241551,-0.0403824
415000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0101953,-0.0351055
420000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0139844,-0.0202514
425000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0166484,-0.0713605
430000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00787742,0.0314161
435000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0346729,-0.089986
440000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.01358,-0.0380646
445000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0267145,-0.0773474
450000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.051896,-0.0636541
455000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00547433,0.0508827
460000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0239442,-0.0764377
460000,Melichthys_niger,NA,11.1338,16.3209,-0.0847439
465000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0461485,-0.0913616
470000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0217056,-0.0349474
475000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0183711,-0.0475164
480000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.013672,-0.061852
485000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0288529,-0.076054
490000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0441283,-0.109978
495000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0246595,-0.0769224
