generation,leftchild,rightchild,abstime,betainit,betashift
550000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0140656,0.0428635
555000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0163945,0.012162
560000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0388796,-0.100254
560000,Balistapus_undulatus,NA,14.0468,0.0773477,0.0316341
560000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,16.8977,0.0184072,-0.00443597
565000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0115781,0.0977223
565000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,11.0434,0.0106977,-0.0155842
565000,Sufflamen_albicaudatum,Sufflamen_fraenatum,11.329,0.0278333,0.106517
565000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,10.9508,0.0134404,-0.0202348
570000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0399224,-0.0687073
575000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0143627,-0.0188619
575000,Balistapus_undulatus,NA,10.4261,0.0376422,0.00231118
575000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,12.9019,0.25168,0.0042879
580000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0599878,-0.108047
585000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0253635,-0.0487848
590000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0466251,-0.0796631
595000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0358296,-0.0462081
595000,Rhinecanthus_rectangulus,NA,16.3385,0.021491,-0.00174855
600000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0349853,-0.0548005
605000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.021536,-0.0487071
605000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,15.047,0.166719,-0.0718216
610000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0273202,-0.0520866
615000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0137824,-0.00310656
615000,Rhinecanthus_aculeatus,Sufflamen_albicaudatum,5.40641,0.00496323,-0.039542
620000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0289181,-0.0236922
620000,Rhinecanthus_aculeatus,Sufflamen_albicaudatum,5.65924,0.00473048,-0.039542
625000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0179495,-0.0295803
630000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0361409,-0.0453703
635000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0320847,-0.0359462
640000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0305762,-0.0815983
640000,Rhinecanthus_rectangulus,NA,20.2038,0.0466321,0.0794511
640000,Rhinecanthus_verrucosus,NA,15.8749,0.000804942,0.0381602
640000,Odonus_niger,NA,13.3299,0.0239421,0.139642
640000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,15.8651,0.0766203,0.00571414
645000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0140011,-0.0292637
645000,Sufflamen_albicaudatum,Sufflamen_fraenatum,12.2684,0.00292004,0.0218504
645000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,18.0476,0.0630476,-0.0546319
650000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0633456,-0.0611236
655000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00889126,0.0139993
660000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00684867,0.0629905
665000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00835173,0.00609825
670000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00468946,0.104368
675000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00996694,0.0207708
